11:03:58.116 [main] INFO  TestCases.TC_001_Registration - *****Confirm Password Entered*****
11:03:58.654 [main] INFO  TestCases.TC_001_Registration - *****Account Created*****
11:04:10.288 [main] INFO  TestCases.TC_001_Registration - ***Clicked on New Account***
11:04:16.843 [main] INFO  TestCases.TC_001_Registration - ****Closed browser*****
12:44:39.677 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
12:44:39.743 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
12:44:39.780 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
12:44:40.287 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
12:44:43.374 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
12:44:44.333 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
12:47:34.315 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
12:47:34.365 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
12:47:34.373 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
12:47:34.818 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
12:47:37.886 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
12:47:38.730 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
12:50:21.797 [main] INFO  TestCases.TC_001_Registration - ****Launched the Application*****
12:50:21.843 [main] INFO  TestCases.TC_001_Registration - ****Maximized the browser*****
12:50:21.850 [main] INFO  TestCases.TC_001_Registration - ****Waiting for elements to load*****
12:50:22.944 [main] INFO  TestCases.TC_001_Registration - *****Clicked on Registration*****
12:50:26.030 [main] INFO  TestCases.TC_001_Registration - *****Firstname entered*****
12:50:26.096 [main] INFO  TestCases.TC_001_Registration - *****Lastname Entered*****
12:50:26.165 [main] INFO  TestCases.TC_001_Registration - *****Address Entered*****
12:50:26.241 [main] INFO  TestCases.TC_001_Registration - *****City Entered*****
12:50:26.293 [main] INFO  TestCases.TC_001_Registration - *****State Entered*****
12:50:26.353 [main] INFO  TestCases.TC_001_Registration - *****Zipcode Entered*****
12:50:26.420 [main] INFO  TestCases.TC_001_Registration - *****Phonenumber Entered*****
12:50:26.479 [main] INFO  TestCases.TC_001_Registration - *****SSN Entered*****
12:50:26.543 [main] INFO  TestCases.TC_001_Registration - *****Username Entered*****
12:50:26.612 [main] INFO  TestCases.TC_001_Registration - *****Password Entered*****
12:50:26.681 [main] INFO  TestCases.TC_001_Registration - *****Confirm Password Entered*****
12:50:29.064 [main] INFO  TestCases.TC_001_Registration - *****Account Created*****
12:50:41.059 [main] INFO  TestCases.TC_001_Registration - ***Clicked on New Account***
12:50:46.886 [main] INFO  TestCases.TC_001_Registration - ****Closed browser*****
12:56:32.454 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
12:56:32.560 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
12:56:32.570 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
12:56:32.916 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
12:56:35.980 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
12:56:36.955 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:20:48.792 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:20:48.985 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:20:49.022 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:20:49.313 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:20:52.395 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:20:53.021 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:26:45.601 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:26:45.681 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:26:45.716 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:26:46.032 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:26:49.140 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:26:49.917 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:28:36.642 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:28:36.721 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:28:36.741 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:28:37.016 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:28:40.138 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:28:40.901 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:29:18.800 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:29:27.697 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:29:27.712 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:29:28.219 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:29:31.339 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:29:35.031 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:32:00.607 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:32:00.702 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:32:00.732 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:32:00.999 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:32:04.148 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:32:08.035 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
14:33:20.544 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
14:33:20.613 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
14:33:20.628 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
14:33:20.992 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
14:33:24.131 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
14:33:27.951 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
15:28:08.300 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
15:28:08.500 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
15:28:08.526 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
15:28:08.835 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
15:28:11.922 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
15:28:16.135 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
15:38:36.020 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
15:38:36.156 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
15:38:36.172 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
15:38:36.474 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
15:38:39.586 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
15:38:42.932 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Enter the Email-id*****
15:38:43.043 [main] INFO  TestCases1.TC_001_loginvaliddata - ******autocomplete drp click****
15:38:43.150 [main] INFO  TestCases1.TC_001_loginvaliddata - *****click on continue button*****
15:38:43.519 [main] INFO  TestCases1.TC_001_loginvaliddata - *****password Entered*****
15:38:43.681 [main] INFO  TestCases1.TC_001_loginvaliddata - ******click on continue button****
15:38:44.607 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
15:51:55.971 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
15:51:56.047 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Maximized the browser*****
15:51:56.064 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Waiting for elements to load*****
15:51:56.371 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Clicked on login*****
15:51:59.499 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Continue with email-id*****
15:52:02.816 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Enter the Email-id*****
15:52:02.928 [main] INFO  TestCases1.TC_002_logininvaliddata - ******autocomplete drp click****
15:52:03.015 [main] INFO  TestCases1.TC_002_logininvaliddata - *****click on continue button*****
15:52:03.616 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Closed browser*****
15:53:49.243 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
15:53:49.318 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Maximized the browser*****
15:53:49.340 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Waiting for elements to load*****
15:53:49.630 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Clicked on login*****
15:53:52.751 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Continue with email-id*****
15:53:56.038 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Enter the Email-id*****
15:53:56.131 [main] INFO  TestCases1.TC_002_logininvaliddata - ******autocomplete drp click****
15:53:56.207 [main] INFO  TestCases1.TC_002_logininvaliddata - *****click on continue button*****
15:53:59.261 [main] INFO  TestCases1.TC_002_logininvaliddata - *****password Entered*****
15:53:59.342 [main] INFO  TestCases1.TC_002_logininvaliddata - ******click on continue button****
15:53:59.903 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Closed browser*****
16:00:01.780 [main] INFO  TestCases1.TC_003logininvalidemail - ****Launched the Application*****
16:00:01.884 [main] INFO  TestCases1.TC_003logininvalidemail - ****Maximized the browser*****
16:00:01.901 [main] INFO  TestCases1.TC_003logininvalidemail - ****Waiting for elements to load*****
16:00:02.204 [main] INFO  TestCases1.TC_003logininvalidemail - *****Clicked on login*****
16:00:05.326 [main] INFO  TestCases1.TC_003logininvalidemail - *****Continue with email-id*****
16:00:08.583 [main] INFO  TestCases1.TC_003logininvalidemail - *****Enter the Email-id*****
16:00:19.294 [main] INFO  TestCases1.TC_003logininvalidemail - ****Closed browser*****
16:06:42.359 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
16:06:42.455 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Maximized the browser*****
16:06:42.479 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Waiting for elements to load*****
16:06:42.797 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Clicked on login*****
16:06:45.918 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Continue with email-id*****
16:06:49.242 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Enter the Email-id*****
16:06:49.340 [main] INFO  TestCases1.TC_002_logininvaliddata - ******autocomplete drp click****
16:06:49.428 [main] INFO  TestCases1.TC_002_logininvaliddata - *****click on continue button*****
16:06:50.023 [main] INFO  TestCases1.TC_002_logininvaliddata - *****password Entered*****
16:06:50.118 [main] INFO  TestCases1.TC_002_logininvaliddata - ******click on continue button****
16:06:50.745 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Closed browser*****
16:12:18.368 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
16:12:19.868 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Maximized the browser*****
16:12:19.897 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Waiting for elements to load*****
16:12:20.196 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Clicked on login*****
16:12:23.333 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Continue with email-id*****
16:12:26.694 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Enter the Email-id*****
16:12:26.794 [main] INFO  TestCases1.TC_002_logininvaliddata - ******autocomplete drp click****
16:12:26.885 [main] INFO  TestCases1.TC_002_logininvaliddata - *****click on continue button*****
16:12:27.485 [main] INFO  TestCases1.TC_002_logininvaliddata - *****password Entered*****
16:12:27.603 [main] INFO  TestCases1.TC_002_logininvaliddata - ******click on continue button****
16:12:29.614 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Closed browser*****
16:13:28.837 [main] INFO  TestCases1.TC_003logininvalidemail - ****Launched the Application*****
16:13:28.944 [main] INFO  TestCases1.TC_003logininvalidemail - ****Maximized the browser*****
16:13:28.969 [main] INFO  TestCases1.TC_003logininvalidemail - ****Waiting for elements to load*****
16:13:29.304 [main] INFO  TestCases1.TC_003logininvalidemail - *****Clicked on login*****
16:13:32.428 [main] INFO  TestCases1.TC_003logininvalidemail - *****Continue with email-id*****
16:13:35.652 [main] INFO  TestCases1.TC_003logininvalidemail - *****Enter the Email-id*****
16:13:46.444 [main] INFO  TestCases1.TC_003logininvalidemail - ****Closed browser*****
16:14:34.004 [main] INFO  TestCases1.TC_003logininvalidemail - ****Launched the Application*****
16:14:34.095 [main] INFO  TestCases1.TC_003logininvalidemail - ****Maximized the browser*****
16:14:34.141 [main] INFO  TestCases1.TC_003logininvalidemail - ****Waiting for elements to load*****
16:14:34.675 [main] INFO  TestCases1.TC_003logininvalidemail - *****Clicked on login*****
16:14:37.794 [main] INFO  TestCases1.TC_003logininvalidemail - *****Continue with email-id*****
16:14:41.041 [main] INFO  TestCases1.TC_003logininvalidemail - *****Enter the Email-id*****
16:14:41.145 [main] INFO  TestCases1.TC_003logininvalidemail - *****click on continue button*****
16:14:41.886 [main] INFO  TestCases1.TC_003logininvalidemail - ****Closed browser*****
16:17:26.951 [main] INFO  TestCases1.TC_003logininvalidemail - ****Launched the Application*****
16:17:27.022 [main] INFO  TestCases1.TC_003logininvalidemail - ****Maximized the browser*****
16:17:27.051 [main] INFO  TestCases1.TC_003logininvalidemail - ****Waiting for elements to load*****
16:17:27.349 [main] INFO  TestCases1.TC_003logininvalidemail - *****Clicked on login*****
16:17:30.447 [main] INFO  TestCases1.TC_003logininvalidemail - *****Continue with email-id*****
16:17:33.715 [main] INFO  TestCases1.TC_003logininvalidemail - *****Enter the Email-id*****
16:17:33.834 [main] INFO  TestCases1.TC_003logininvalidemail - *****click on continue button*****
16:17:34.620 [main] INFO  TestCases1.TC_003logininvalidemail - ****Closed browser*****
16:31:42.557 [main] INFO  TestCases1.TC_003logininvalidemail - ****Launched the Application*****
16:31:42.606 [main] INFO  TestCases1.TC_003logininvalidemail - ****Maximized the browser*****
16:31:42.617 [main] INFO  TestCases1.TC_003logininvalidemail - ****Waiting for elements to load*****
16:31:42.855 [main] INFO  TestCases1.TC_003logininvalidemail - *****Clicked on login*****
16:31:56.303 [main] INFO  TestCases1.TC_003logininvalidemail - ****Closed browser*****
10:34:31.615 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
10:34:31.709 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
10:34:31.724 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
10:34:32.619 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
10:34:35.722 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
10:34:39.043 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Enter the Email-id*****
10:34:39.138 [main] INFO  TestCases1.TC_001_loginvaliddata - ******autocomplete drp click****
10:34:39.220 [main] INFO  TestCases1.TC_001_loginvaliddata - *****click on continue button*****
10:34:40.420 [main] INFO  TestCases1.TC_001_loginvaliddata - *****password Entered*****
10:34:40.525 [main] INFO  TestCases1.TC_001_loginvaliddata - ******click on continue button****
10:35:04.123 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
10:35:45.462 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
10:35:45.568 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
10:35:45.584 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
10:35:46.304 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
10:35:49.438 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
10:35:52.796 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Enter the Email-id*****
10:35:52.892 [main] INFO  TestCases1.TC_001_loginvaliddata - ******autocomplete drp click****
10:35:52.971 [main] INFO  TestCases1.TC_001_loginvaliddata - *****click on continue button*****
10:35:54.919 [main] INFO  TestCases1.TC_001_loginvaliddata - *****password Entered*****
10:35:55.034 [main] INFO  TestCases1.TC_001_loginvaliddata - ******click on continue button****
10:36:25.923 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
10:38:59.690 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
10:38:59.794 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Maximized the browser*****
10:38:59.810 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Waiting for elements to load*****
10:39:00.468 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Clicked on login*****
10:39:03.606 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Continue with email-id*****
10:39:06.927 [main] INFO  TestCases1.TC_001_loginvaliddata - *****Enter the Email-id*****
10:39:07.067 [main] INFO  TestCases1.TC_001_loginvaliddata - ******autocomplete drp click****
10:39:07.187 [main] INFO  TestCases1.TC_001_loginvaliddata - *****click on continue button*****
10:39:10.657 [main] INFO  TestCases1.TC_001_loginvaliddata - *****password Entered*****
10:39:10.758 [main] INFO  TestCases1.TC_001_loginvaliddata - ******click on continue button****
10:39:35.039 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Closed browser*****
10:40:26.568 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
10:40:58.240 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
10:41:20.615 [main] INFO  TestCases1.TC_001_loginvaliddata - ****Launched the Application*****
10:41:44.700 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Launched the Application*****
10:41:44.775 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Maximized the browser*****
10:41:44.781 [main] INFO  TestCases1.TC_002_logininvaliddata - ****Waiting for elements to load*****
10:41:44.983 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Clicked on login*****
10:41:48.125 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Continue with email-id*****
10:41:51.416 [main] INFO  TestCases1.TC_002_logininvaliddata - *****Enter the Email-id*****
10:41:51.514 [main] INFO  TestCases1.TC_002_logininvaliddata - ******autocomplete drp click****
